compra_renta,tipo,precio,superficie,municipio,recamaras,banios,publicado,sitio
Venta,Departamento - Cumbres 4to Sector,"$2,850,000",,Monterrey,3,3
Venta,DEPARTAMENTO EN VENTA por parque fundidora CENTRO DE MONTERREY,"$2,770,000",,Centro,1,1
Venta,DEPARTAMENTO EN VENTA VALLE ORIENTE SAN PEDRO GARZA GARCIA,"$10,315,000",,Santa Fe,2,2
Venta,DEPARTAMENTO EN VENTA apto mascotas DEL VALLE SAN PEDRO,"$8,900,000",,Del Valle,2,2
Venta,DEPARTAMENTO EN VENTA por ciudad universitaria uanl REGINA MONTERREY,"$1,611,060",,Regina,1,
Venta,DEPARTAMENTO EN VENTA por fundidora y metro y griega ZONA CENTRO DE MONTERREY,"$3,660,000",,Obrera,1,1
Venta,DEPARTAMENTO EN VENTA cerca de UANL REGINA MONTERREY,"$2,158,039",,Regina,1,
Venta,DEPARTAMENTO EN VENTA por carranza ZONA CENTRO DE MONTERREY,"$1,655,041",,Centro,1,1
Venta,Departamentos Venta San Nicolás de los Garza Zona San Nicolas 69-DV-496,"$2,258,899",90 m²,San Nicolás de los Garza,2,2
Venta,DEPARTAMENTO EN VENTA por la loma larga LOMAS DE SAN FRANCISCO MONTERREY,"$4,782,000",,Lomas de San Francisco,2,2
Venta,DEPARTAMENTO EN VENTA torre habitante SATELITE ACUEDUCTO MONTERREY,"$4,800,000",,Cd Satélite,2,2
Venta,DEPARTAMENTO EN VENTA por anillo periférico COLINAS DE SAN JERONIMO MONTERREY,"$5,450,000",,Colinas de San Jerónimo,3,2
Venta,DEPARTAMENTO EN VENTA LA HUASTECA VALLE PONIENTE SANTA CATARINA,"$4,500,000",,Ventanas a la Huasteca,2,2
Venta,"SE VENDEN RESIDENCIAS DE LUJO EN CARRIZALEJO, SAN PEDRO GARZA GARCÍA","$60,000,000",,Carrizalejo,6+,
Venta,Departamento en Venta en Centrito Valle - Col. Del Valle San Pedro Garza García N.L.,"$10,500,000",,Del Valle,2,2
Venta,Departamentos en Venta - Col. Santa María en Monterrey N.L.,"$4,200,000",,Santa María,1,1
Venta,"DEPARTAMENTOS EXCLUSIVOS EN AVE ALFONSO REYES, SAN PEDRO GARZA GARCÍA","$12,215,000",,Valle de Chipinque,2,3
Venta,Departamentos en Venta en Las Huastecas -2 a 3 Recámaras- Santa Catarina N.L.,"$4,200,000",,Ventanas a la Huasteca,3,2
Venta,"Departamentos en Venta, Monterrey N.L. - A solo 2 minutos de San Pedro Garza García","$9,399,953",,Monterrey,2,3
Venta,Departamentos en Venta - Zona Cumbres en Monterrey N.L.,"$4,700,000",,Dinastía,2,2
Venta,Departamentos en Venta - Zona Cumbres en Monterrey N.L.,"$4,971,668",,Dinastía,2,2
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México.",1-2,
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L",1-3,
Venta,Valle Ote Departamento en Venta Las Vistas 2 a 3 Recamaras,"$11,700,000",,Zona Loma Larga Oriente,3,3
Venta,DEPARTAMENTO EN VENTA SIKARA por paseo de los leones CUMBRES MADEIRA MONTERREY,"$3,286,965",,Cumbres Madeira,2,2
Venta,Hermoso Departamento Zona Valle Oriente Av. Fundadores,"$7,250,000",,Colonia Miguel Hidalgo,3,2
Venta,"Departamentos en Venta, Monterrey N.L. - A solo 2 minutos de San Pedro Garza García","$5,165,119",,Monterrey,2,2
Venta,SE VENDE DEPARTAMENTO EN LAS HUASTECAS - 3 Recamaras en Santa Catarina N.L.,"$9,500,000",,Ventanas a la Huasteca,3,3
Venta,Departamentos en Venta - Zona Valle Poniente en Santa Catarina N.L.,"$4,438,464",,Ventanas a la Huasteca,2,1
Venta,Departamentos en Venta - Excelente ubicación en Santa Catarina N.L.,"$2,388,700",,Ventanas a la Huasteca,2,2
Venta,Departamentos en Venta - Zona Valle Poniente en Santa Catarina N.L.,"$4,600,911",,Ventanas a la Huasteca,2,2
Venta,Departamentos en Venta - Zona Valle Poniente en Santa Catarina N.L.,"$4,797,745",,Ventanas a la Huasteca,2,2
Venta,"DEPARTAMENTOS EN VENTA FRENTE AL PARQUE RUFINO TAMAYO, SAN PEDRO GARZA GARCÍA","$7,200,000",,Corporativo Prodesa,1,1
Venta,"Carretera Nacional, Monterrey N.L. – Departamentos en Venta","$4,000,000",,Lomas de Valle Alto,1,1
Venta,Departamentos en Venta – Centro de Monterrey N.L.,"$2,100,785",,Centro,1,
Venta,Departamentos en Venta frente a parque Fundidora – Centro de Monterrey N.L.,"$3,600,000",,Centro,2,2
Venta,Departamentos en Venta – Centro de Monterrey N.L.,"$4,009,826",,Centro,1,
Venta,Departamentos en Venta – Centro de Monterrey N.L.,"$2,591,065",,Centro,1,
Venta,Departamentos en Venta a 2km del parque Fundidora – Centro de Monterrey N.L.,"$1,700,000",,Centro,1,1
Venta,Departamento en Venta - Centro de Monterrey N.L.,"$5,800,000",,Maria Luisa,2,2
Venta,"Departamento en Venta -Metropolitan Center, Zona San Agustín San Pedro Garza García","$11,800,000",,Santa Fe,2,2
Venta,"Departamentos en Venta – Barrio Antiguo, Monterrey N.L.","$2,800,000",,Centro,1,1
Venta,SE VENDE DEPARTAMENTO EN EL CENTRO DE MONTERREY,"$3,100,000",,Centro,2,2
Venta,"Departamentos en Venta - SOHL, TORRE RESIDENCIAL - Monterrey N.L.","$4,352,000",,Mirador,1,1
Venta,Departamentos en Venta -COL. LOMA LARGA- Monterrey N.L. Torre Residencial,"$3,633,177",,Zona Loma Larga Poniente,1,1
Venta,"Torres Acacia, Distrito Armida - DEPARTAMENTOS EN VENTA SAN PEDRO GARZA GARCÍA","$5,100,000",,Haciendas de La Sierra,1,1
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México.",1-2,
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L",1-3,
Venta,"Departamento en Venta en George Towers, Cumbres Oro, Monterrey","$2,850,000",,Cumbres 1º Sector,2,2
Venta,DEPARTAMENTO EN VENTA EN VISTA HERMOSA MONTERREY,"$5,200,000",,Sin Nombre de Col 31,2,2
Venta,DEPARTAMENTO VENTA EN TORRE MUN SAN PEDRO GARZA GARCIA CERCA DE MORONES,"$4,200,000",,Zona Loma Blanca,2,2
Venta,"El Árbol, Torre Residencial - DEPARTAMENTOS EN VENTA EN SAN PEDRO GARZA GARCÍA N.L.","$12,000,000",,Valle del Campestre,1,1
Venta,Departamento en Venta -COL. SAN JERONIMO- Departamentos (3 Recamaras),"$7,100,000",,San Jerónimo,3,4+
Venta,Departamentos en Venta -Col. Mirador en ZONA VALLE ORIENTE- Monterrey N.L.,"$5,540,000",,Empleados Sfeo,1,1
Venta,Departamentos en Venta -COL. CONTRY- Monterrey Nuevo León,"$15,000,000",,Contry,3,4+
Venta,Departamentos en Venta -COL. CONTRY- Monterrey Nuevo León,"$8,250,000",,Contry,3,3
Venta,"La Nube, Torre Residencial - DEPARTAMENTOS EN VENTA EN SAN PEDRO GARZA GARCÍA  N-L.","$15,396,000",,Valle del Campestre,1,1
Venta,Departamento en Venta -COL. SAN JERONIMO- Departamentos (3 Recamaras),"$6,890,000",,San Jerónimo,2,3
Venta,Departamentos Venta San Nicolás de los Garza Zona San Nicolas 69-DV-497,"$2,777,080",120 m²,San Nicolás de los Garza,3,2
Venta,Departamentos Venta San Pedro Garza García Zona Valle 40-DV-2387,"$21,695,000",564 m²,Privada Sierra Madre,3,3
Venta,Departamentos Venta San Pedro Garza García Cortijo Del Valle,"$14,560,000",349 m²,Carrizalejo,3,1
Venta,Departamentos Venta San Pedro Garza García Cortijo Del Valle,"$21,695,000",564 m²,Carrizalejo,3,1
Venta,Departamentos Venta Santa Catarina Zona Santa Catarina 27-DV-2757,"$3,465,000",103 m²,Protexa Industrial,2,2
Venta,DEPARTAMENTO EN VENTA KYO ALUNA ZONA CENTRO DE MONTERREY,"$4,750,000",,Centro,3,3
Venta,Departamento en VTA Torre TITAN ELIO,"$1,780,000",59 m²,Industrial,2,2
Venta,Depa OBRA NEGRA en Venta Dumont Valle Oriente,"$12,617,000",,Zona de La Sierra Madre,3,3
Venta,Departamento Venta Valle del Campestre,"$17,812,000",175 m²,Valle del Campestre,3,2
Venta,DEPARTAMENTO COLONIA CUMBRES 1ER SECTOR MONTERREY,"$3,500,000",,Cumbres 1º Sector,2,1
Venta,"Residencias en Venta - ZONA RESIDENCIAL CHIPINQUE, SAN PEDRO GARZA GARCÍA N.L.","$23,789,000",,Zona Tampiquito,3,3
Venta,Departamento en Venta-CENTRO DE MONTERREY- 2 Recámaras amueblado y equipado,"$2,900,000",,Centro,2,1
Venta,"Departamento semi equipado en Venta -CENTRO DE MONTERREY- 2 Recamaras, 74 M2","$3,300,000",,Centro,2,2
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México.",1-2,
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L",1-3,
Venta,Departamento en pre venta zona Centro,"$2,819,341",,México,2,2
Venta,Departamento en preventa Montevo,"$3,155,326",,Ampliación Valle del Mirador,2,2
Venta,RESIDENCIAS EN VENTA EN VALLE PONIENTE,"$13,920,000",,Protexa Industrial,6+,
Venta,"Departamento en Venta, Torre Murania -VALLE PONIENTE- Santa Catarina N.L.","$3,390,000",,Santa Catarina,1,1
Venta,DEPARTAMENTO DE 2 RECAMARAS EN RIO ORINOCO,"$9,450,000",800 m²,Del Valle,2,2
Venta,Departamentos Venta Santa Catarina Zona Santa Catarina 27-DV-2765,"$3,313,000",93 m²,INFONAVIT Sta Catarina,2,2
Venta,Departamentos Venta Santa Catarina Zona Santa Catarina 27-DV-2760,"$2,982,000",90 m²,Protexa Industrial,2,2
Venta,Departamentos Venta San Pedro Garza García Cortijo Del Valle,"$15,524,000",257 m²,Carrizalejo,1,
Venta,"PRO4760 Departamentos en Venta, Colinas del Huajuco en Monterrey","$3,700,000",94 m²,Monterrey,2,2
Venta,"Departamento en Venta, Juárez, Nuevo León","$270,000",1 m²,N.L.,2,1
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2752,"$4,915,500",122 m²,Centro,2,2
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2749,"$3,960,600",99 m²,Centro,2,2
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2874,"$6,000,000",141 m²,Protexa Industrial,2,2
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2776,"$4,735,000",115 m²,Centro,2,2
Venta,Departamentos Venta Guadalupe Zona Contry 24-DV-4684,"$12,000,000",350 m²,Centro de Guadalupe,2,2
Venta,"Departamento en Venta, Monterrey, Nuevo León","$2,479,900",1 m²,Mitras Centro,2,2
Venta,Departamentos Venta San Pedro Garza García Cortijo Del Valle,"$14,880,000",369 m²,Carrizalejo,2,1
Venta,Departamentos Venta Santa Catarina Zona Santa Catarina 27-DV-2762,"$4,303,000",121 m²,INFONAVIT Sta Catarina,3,3
Venta,"Departamento en Venta frente a Parque Fundidora en Monterrey N.L. - Con balcón, 57 M2","$2,800,000",,Las Brisas 9o. Sector,1,1
Venta,"Departamento en Venta frente a Parque Fundidora en Monterrey  - 2 Recámaras, 77 M2","$3,500,000",,Las Brisas 9o. Sector,2,2
Venta,"Departamentos en Venta - COL. ROMA, MONTERREY N.L.- 3 Recamaras","$6,950,000",,Roma,3,4+
Venta,Departamento en Venta- ZONA VALLE PONIENTE - Santa Catarina N.L.,"$4,500,000",,Santa Catarina,2,2
Venta,Departamento en Venta- ZONA VALLE PONIENTE - Santa Catarina N.L.,"$3,600,000",,Santa Catarina,1,1
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L",1-3,
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México.",1-2,
Venta,DEPARTAMENTOS EN VENTA EN EL CENTRO DE MONTERREY NL,"$1,504,740",,Centro,1,1
Venta,VENTA de DEPARTAMENTOS en SAN PEDRO GARZA GARCIA NUEVO LEON,"$6,700,000",46 m²,Zona Campestre,1,1
Venta,DEPARTAMENTO VENTA BALCONES DE SATELITE ZONA SUR EN MONTERREY,"$6,900,000",,Predio Residencial Satélite Regiomontano,2,2
Venta,"Departamento en Venta, Torre Murania -VALLE PONIENTE- Santa Catarina N.L.","$6,500,000",,Santa Catarina,2,2
Venta,Departamentos en Venta - AV. MELCHOR OCAMPO CENTRO DE MONTERREY N.L.,"$3,700,000",,Centro,1,1
Venta,Departamentos Venta San Pedro Garza García Zona Valle 27-DV-1989,"$24,950,000",339 m²,San Pedro Garza García,3,3
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2779,"$4,247,000",103 m²,Cumbres del Valle,2,2
Venta,Departamentos Venta San Pedro Garza García Zona Valle 40-DV-2404,"$18,330,225",348 m²,Valle de Chipinque,2,2
Venta,Departamentos Venta Monterrey Zona Valle 24-DV-5179,"$2,549,549",56 m²,Centro,1,1
Venta,Departamentos Venta San Pedro Garza García Cortijo Del Valle,"$18,330,225",348 m²,Carrizalejo,2,1
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2777,"$5,938,000",144 m²,Cumbres del Valle,3,2
Venta,Departamentos Venta San Pedro Garza García Zona Valle 27-DV-1984,"$30,890,000",339 m²,San Pedro Garza García,3,3
Venta,"Departamento en Venta, Monterrey, Nuevo León","$2,350,000",1 m²,Mitras Centro,2,2
Venta,Departamentos Venta Monterrey Zona Centro 24-DV-5176,"$2,614,499",65 m²,Centro,1,2
Venta,Departamentos Venta Santa Catarina Zona Santa Catarina 27-DV-2755,"$3,015,000",90 m²,INFONAVIT Sta Catarina,2,2
Venta,Departamentos Venta San Pedro Garza García Zona Valle 62-DV-682,"$8,000,000",79 m²,Haciendas de La Sierra,2,2
Venta,Departamentos Venta Monterrey Zona Valle 24-DV-4706,"$6,000,000",145 m²,Monterrey,3,1
Venta,Departamento en VENTA T. Amatis zona valle poniente cerca de udem,"$4,000,000",,Sin Nombre de Col 25,1,1
Venta,Departamento VENTA  Boreal Cerca a valle oriente Monterrey,"$5,100,000",,Empleados Sfeo,2,2
Venta,Departamento en pre venta NO CREDITOS tipo loft torre SOHL Centro de Monterrey,"$2,687,238",,Mirador,6+,1
Venta,Departamentos Venta Santa Catarina Zona Santa Catarina 27-DV-2764,"$4,309,000",122 m²,INFONAVIT Sta Catarina,2,3
Venta,Departamentos Venta Monterrey Zona Carr. Nacional 62-DV-1858,"$9,500,000",172 m²,Colonia Miguel Hidalgo,3,3
Venta,Departamentos Venta Monterrey Zona Carr. Nacional 62-DV-1859,"$12,980,000",235 m²,Colonia Miguel Hidalgo,3,3
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L",1-3,
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México.",1-2,
Venta,Departamento en venta a 5 minutos del Centro de Monterrey,"$2,350,000",83 m²,Independencia,3,1
Venta,"Departamento en venta en ARIA en Monterrey, Nuevo León con 2 recamaras","$2,582,495",50 m²,Centro,2,1
Venta,Departamento en Venta Valle Poniente,"$4,950,000",,Zona Valle Poniente,2,2
Venta,Departamentos Venta Monterrey  62-DV-1868,"$2,650,000",100 m²,Monterrey,1,1
Venta,Departamentos Venta Monterrey Zona San Pedro 62-DV-1908,"$2,890,000",105 m²,Loma Larga,2,2
Venta,Departamentos Venta San Pedro Garza García  62-DV-1963,"$5,250,000",130 m²,Fuentes del Valle,2,1
Venta,Departamentos Venta San Nicolás de los Garza Zona San Nicolas 62-DV-1949,"$1,990,000",80 m²,Hacienda los Morales 3er Sector,2,2
Venta,Departamentos Venta Monterrey Zona Cumbres 62-DV-1973,"$2,600,000",100 m²,Burócratas del Estado,2,2
Venta,Departamento Venta Valle del Campestre,"$34,500,225",345 m²,Valle del Campestre,3,3
Venta,Departamentos Venta San Nicolás de los Garza Zona San Nicolas 69-DV-498,"$2,219,091",91 m²,San Nicolás de los Garza,2,2
Venta,Departamentos Venta San Pedro Garza García Zona Valle 40-DV-2402,"$17,110,000",415 m²,Valle de Chipinque,3,3
Venta,Departamentos Venta San Pedro Garza García Cortijo Del Valle,"$16,070,000",471 m²,Carrizalejo,3,1
Venta,Departamentos Venta Santa Catarina Zona Santa Catarina 27-DV-2759,"$4,007,000",119 m²,Protexa Industrial,2,3
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2753,"$4,140,000",103 m²,Cumbres del Valle,2,2
Venta,"Departamento en Venta, Monterrey, Nuevo León","$2,378,000",1 m²,Centro,2,2
Venta,Departamento en Venta San Nicolás de Los Garza,"$3,400,000",70 m²,Residencial Potrero de Anahuac,1,1
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2750,"$4,615,300",115 m²,Cumbres del Valle,2,2
Venta,Departamento en venta Monterrey,"$4,883,112",80 m²,Obrera,1,1
Venta,Departamento en Venta Monterrey Centro,"$5,364,624",89 m²,Obrera,2,2
Venta,Departamento en Venta Centro de Monterrey,"$7,769,942",133 m²,Obrera,3,2
Venta,"Departamento en Venta en Nueva Dinastía, Pesquería NL,","$395,000",49 m²,N.L.,2,1
Venta,"Depto en Preventa, Monterrey NL, Centro 490 B2","$5,416,720",56 m²,Centro,1,1
Venta,"Depto en Preventa, Monterrey NL, Centro 490 D - 64000","$5,350,507",80 m²,Centro,2,2
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L",1-3,
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México.",1-2,
Venta,Hermoso Departamento Zona Valle Oriente Av. Fundadores,"$7,250,000",,Colonia Miguel Hidalgo,3,2
Venta,"Departamento en Venta en George Towers, Cumbres Oro, Monterrey","$2,850,000",,Cumbres 1º Sector,2,2
Venta,Departamento en Venta Monterrey Centro,"$2,539,155",50 m²,Independencia,2,1
Venta,"Penthouse en Preventa, Monterrey NL, Centro 490 - 64000 - PH6R2222510","$5,972,706",80 m²,Centro,2,2
Venta,"Depto en Preventa, Monterrey NL, Centro 490 E - 64000","$5,391,071",81 m²,Centro,2,2
Venta,Departamento en Venta zona UANL Monterrey Nuevo León,"$3,489,340",74 m²,Centro,3,2
Venta,Departamentos Venta Santa Catarina Zona Valle 24-DV-5125,"$5,419,267",102 m²,Protexa Industrial,2,2
Venta,Departamentos Venta Santa Catarina Zona Valle 24-DV-5126,"$4,769,042",128 m²,Protexa Industrial,2,2
Venta,"Departamento en Venta, Monterrey, Nuevo León","$3,317,000",1 m²,Centro,3,2
Venta,Departamento en Venta Cumbres Magnolia,"$4,862,991",101 m²,Cumbres Providencia,3,2
Venta,Departamento en Venta Obispado,"$8,425,000",119 m²,Centro,2,2
Venta,Departamento en Venta en Obispado,"$4,350,000",201 m²,Centro,2,2
Venta,Departamentos Venta San Pedro Garza García Zona Valle 40-DV-2649,"$9,000,000",126 m²,Santa Fe,1,2
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2754,"$3,320,000",84 m²,Cumbres del Valle,2,2
Venta,Departamentos Venta San Pedro Garza García Zona Valle 40-DV-2391,"$14,560,000",349 m²,Privada Sierra Madre,3,3
Venta,DEPARTAMENTO EN VENTA EN MONTERREY AMO LIVING EQUIPADO,"$2,230,000",46 m²,Mitras Centro,1,1
Venta,"PRO4978 Departamentos en Venta, Libertad en Guadalupe","$3,600,000",60 m²,Libertad,1,1
Venta,Departamento En Venta Centro,"$3,100,000",76 m²,Los Doctores,2,2
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2774,"$3,471,000",84 m²,Cumbres del Valle,2,2
Venta,Departamentos Venta Monterrey Zona Mitras 62-DV-308,"$2,644,000",94 m²,Mitras Centro,3,2
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2778,"$5,035,000",122 m²,Cumbres del Valle,2,2
Venta,"Departamento en Venta, Guadalupe, Nuevo León","$2,750,000",1 m²,Torres de Linda Vista,2,2
Venta,DEPARTAMENTO EN PREVENTA EN MONTERREY ZONA SUR 3 RECAMARAS,"$7,500,000",164 m²,Contry,3,3
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México.",1-2,
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L",1-3,
Venta,DEPARTAMENTO VENTA BALCONES DE SATELITE ZONA SUR EN MONTERREY,"$6,900,000",,Predio Residencial Satélite Regiomontano,2,2
Venta,"Departamento en venta en ARIA en Monterrey, Nuevo León con 2 recamaras","$3,025,425",63 m²,Centro,2,2
Venta,Departamento en Venta Monterrey Centro,"$2,539,155",50 m²,Independencia,2,1
Venta,"Departamento en Venta, Monterrey, Nuevo León","$2,383,000",1 m²,Mitras Centro,2,2
Venta,DEPARTAMENTO EN VENTA EN PESQUERIA EN SANTA MARIA2 RECAMARAS,"$380,000",87 m²,N.L.,2,1
Venta,Departamentos Venta Monterrey Las Cumbres 24-DV-4997,"$3,970,000",98 m²,Cumbres 2º. Sector,2,2
Venta,Departamentos Venta Monterrey Las Cumbres 24-DV-4999,"$3,815,000",98 m²,Cumbres 2º. Sector,2,2
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2748,"$3,350,700",84 m²,Cumbres del Valle,2,2
Venta,Departamentos Venta Monterrey Zona Contry 40-DV-2423,"$4,540,000",149 m²,Más Palomas (Valle de Santiago),3,2
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2781,"$3,015,000",73 m²,Cumbres del Valle,1,1
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2775,"$4,075,000",99 m²,Cumbres del Valle,2,2
Venta,Departamentos Venta Santa Catarina Zona Santa Catarina 27-DV-2756,"$4,005,000",118 m²,INFONAVIT Sta Catarina,3,3
Venta,Departamentos Venta Santa Catarina Zona Santa Catarina 27-DV-2761,"$3,306,000",90 m²,INFONAVIT Sta Catarina,2,2
Venta,"Departamento Venta Colinas de San Jerónimo, Monterrey","$3,890,000",,Colinas de San Jerónimo 6o. Sector,2,2
Venta,Departamentos San Jerónimo Residencial Dinastía Torre 2,"$5,900,000",,Dinastía,2,2
Venta,Departamentos Venta en Chepevera Desde 2.6 Monterrey,"$2,680,000",,N.L.,1,1
Venta,"Departamentos Valle Oriente Equipados en Preventa, San Pedro","$8,680,000",,Haciendas de La Sierra,1,1
Venta,Departamentos Venta Monterrey Zona Valle 27-DV-2747,"$2,895,000",73 m²,Cumbres del Valle,1,1
Venta,"Departamentos en Venta Valle Poniente, Monterrey","$4,500,000",,Colegio Americano,2,2
Venta,Preventa Departamentos en San Nicolás,"$1,875,000",,Antiguo Nogalar,1,1
Venta,"DEPARTAMENTO EN VENTA ARBOLEDA, SAN PEDRO GARZA GARCIA NL","$14,685,398",,Valle del Campestre,3,3
Venta,"Vive en Arboleda Departamento en Venta, San Pedro Garza García","$19,950,000",,Valle del Campestre,3,4+
Venta,"Departamento Amueblado Torre Cítica, Monterrey","$5,650,000",,Centro,2,2
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L",1-3,
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México.",1-2,
Venta,Departamento en venta en Monterrey,"$2,713,229",59 m²,Centro,2,2
Venta,Departamento - Del Valle Oriente,"$13,330,000",,Santa Fe,2,2
Venta,DEPARTAMENTO AMUEBLADO EN VENTA,"$1,800,000",,Monterrey,2,2
Venta,"Departamento en Venta, zona Cumbres","$3,815,000",,México,2,2
Venta,"DEPARTAMENTO EN VENTA,VALLE PONIENTE, SANTA CATARINA NL","$3,833,000",,Huasteca Real,2,2
Venta,"Departamentos en Venta Cumbres Allegro, Monterrey","$1,984,000",,Monterrey,1,1
Venta,"Departamento en Venta, zona Cumbres","$4,125,000",,Francisco García Naranjo (Provileón),2,2
Venta,"Departamentos en Preventa Centro Monterrey, Ave. Madero.","$1,695,599",,Industrial,1,1
Venta,"DEPARTAMENTO EN VENTA, CUMBRES, MONTERREY NL","$2,558,764",,Monterrey,1,1
Venta,"Departamentos en Preventa en Mitras Norte, Monterrey","$2,000,000",,Mitras Nte.,1,1
Venta,"DEPARTAMENTO EN VENTA, CENTRO DE MONTERREY NL","$1,654,620",,Centro,1,1
Venta,"DEPARTAMENTO EN VENTA, COORDENADA CUMBRES, MONTERREY NL","$2,546,759",,Los Cedros,2,2
Venta,"DEPARTAMENTO EN VENTA, COORDENADA CUMBRES, PH, MONTERREY NL","$4,850,675",,Sarabia,2,4+
Venta,"DEPARTAMENTO EN VENTA, ARBOLEDA, SAN PEDRO GARZA GARCIA N L","$25,000,000",,Zona Santa Engracia,3,4+
Venta,"DEPARTAMENTO EN VENTA, COORDENADA CUMBRES, PH, MONTERREY NL","$3,080,588",,Sarabia,2,2
Venta,"DEPARTAMENTO EN VENTA, CENTRO DE MONTERREY NL","$1,785,921",,Centro,1,1
Venta,"DEPARTAMENTO EN VENTA ARBOLEDA, SAN PEDRO GARZA GARCIA NL","$12,500,000",,Valle del Campestre,1,1
Venta,"Preventa de Exclusivos Departamentos en La Herradura, Carr. Nacional.","$13,087,000",,Sin Nombre de Col 51,3,4+
Venta,"Departamentos en Preventa en Av. Universidad, San Nicolás","$2,460,000",,Chapultepec,1,1
Venta,"Departamento Nuevo Equipado Torre In Santa María, Monterrey","$5,400,000",,Monterrey,2,2
Venta,"Departamentos con Terreno, en Venta Sabinas Hidalgo N.L.","$2,950,000",,Centro de Sabinas Hidalgo,6+,4+
Venta,"Penthouse nuevo en venta Centrika, Monterrey","$3,800,000",,Col Del Prado,3,2
Venta,Disfruta de maravillosas vistas en Las Huastecas,"$4,800,000",,Protexa Industrial,2,2
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L",1-3,
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México.",1-2,
Venta,Departamentos Venta Barrio Antiguo en Monterrey,"$2,793,000",,Centro,1,1
Venta,Departamento centrika victoria en venta - centro de monterrey,"$1,800,000",,Centrika,3,2
