compra_renta,tipo,precio,superficie,municipio
Venta,S VENTA DE CASA EN LA ALIANZA,"$1,490,000",135 m²,La Alianza
Venta,LFG VENTA DE CASA EN 3 CAMINOS EN GUADALUPE,"$1,500,000",117 m²,Pedregal de Linda Vista 2o Sector 2a Etapa
Venta,LFG CASA EN VENTA EN MINAS,"$581,000",90 m²,Paseo de las Minas
Venta,AO CASA PARA REMODELAR EN CENTRO DE SPGG,"$1,800,000",80 m²,Zona Los Callejones
Venta,IP PREVENTA DE DEPARTAMENTO EN EL CENTRO DE MTY,"$2,600,000",60 m²,Centro
Venta,LFG DEPARTAMENTO EN VENTA  EN VALLE DE LINCOLN,"$365,000",45 m²,Valle de Lincoln
Venta,AL CASA EN VENTA EN MITRAS CENTRO MONTERREY,"$8,000,000",240 m²,Mitras Centro
Venta,YG PREVENTA DE DEPARTAMENTO EN VALLE ORIENTE,"$7,610,000",56 m²,Valle Oriente
Venta,YG VENTA DE DEPARTAMENTO NUEVO EN CENTRO DE MTY,"$2,533,000",74 m²,Centro
Venta,YG PREVENTA DE DEPARTAMENTO EN CERRADAS DE CUMBRES,"$2,297,783",40 m²,Cerradas de Cumbres
Venta,YG DEPARTAMENTO NUEVO EN SAQQARA,"$12,090,000",88 m²,Jardines del Campestre
Venta,LZ VENTA DE CASA EN RENACIMIENTO ESCOBEDO,"$1,500,000",90 m²,Renacimiento 2do Sector
Venta,VL VENTA DE CASA EN COLONIA EQUINOCCIO EN SANTIAGO,"$8,300,000",410 m²,Condado de Asturias
Venta,LFG VENTA DE CASA EN PRIVADA LAS VILLAS JAZMIN,"$555,000",98 m²,Privadas de las Villas
Venta,AL PREVENTA DE CASA NUEVA EN FERRARA RESINDECIAL,"$2,850,000",122 m²,N.L.
Venta,AL VENTA DE CASA EN VISTA HERMOSA,"$5,500,000",277 m²,Vista Hermosa
Venta,RA PREVENTA DE DEPARTAMENTO EN CENTRO MTY,"$3,638,364",80 m²,Centro
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,Casa Venta en Chepevera,"$4,000,000",17809 m²,Chepevera
Venta,VENTA de CASA en COLINAS DE SAN JERONIMO 6to Sector MONTERREY Nuevo Leon,"$6,400,000",231 m²,Colinas de San Jerónimo
Venta,CASA EN VENTA DEL PASEO RESIDENCIAL,"$7,450,000",221 m²,Monterrey
Venta,RA PREVENTA DE DEPARTAMENTOS EN CENTRO MONTERREY,"$3,421,463",70 m²,Centro
Venta,YG VENTA DE DEPARTAMENTO EN VALLE PONIENTE,"$4,445,000",81 m²,Santa Catarina
Venta,YG VENTA DE DEPARTAMENTO NUEVO EN CENTRO DE MTY,"$3,920,000",74 m²,Centro
Venta,AL VENTA DE CASA EN CENTRO DE SANTA CATARINA,"$13,500,000",1105 m²,Mirador de Santa Catarina
Venta,DH PREVENTA DE DEPARTAMENTO EN CENTRO DE MTY,"$4,951,980",100 m²,Centro
Venta,DH PREVENTA DE DEPARTAMENTOS EN EL CENTRO DE MTY,"$2,887,955",55 m²,Centro
Venta,DH PREVENTA DE DEPARTAMENTOS CENTRO DE MONTERREY,"$3,205,217",64 m²,Centro
Venta,RA PREVENTA DE DEPARTAMENTO EN ALTAVISTA MTY,"$4,550,000",93 m²,Nueva España
Venta,YG VENTA DE DEPARTAMENTO EN VALLE PONIENTE,"$4,800,000",91 m²,Santa Catarina
Venta,VL CASA EN PREVENTA EN ALAMO SUR EN SANTIAGO,"$4,500,000",230 m²,Santiago
Venta,GS PREVENTA DE CASA EN DOMINIO CUMBRES,"$2,123,000",112 m²,N.L.
Venta,PS VENTA DE LOFT EN CUMBRES SEGUNDO SECTOR,"$1,750,000",38 m²,"Valle de Las Cumbres, 1er Sector"
Venta,AL VENTA DE CASA EN CUMBRES,"$7,650,000",200 m²,Monterrey
Venta,VENTA DEPARTAMENTOS RESIDENCIAL LA FLORIDA MTY,"$4,505,000",,Residencial La Florida
Venta,S VENTA DE DEPARTAMENTO EN CUMBRES,"$2,891,881",77 m²,Cumbres Elite 7o. Sector
Venta,LFG VENTA DE CASA EN SALINAS VICTORIA,"$520,000",63 m²,Pilares
Venta,AO VENTA DE DEPARTAMENTO EN FUENTES DEL VALLE,"$5,400,000",5000 m²,Fuentes del Valle
Venta,"VENTA DE CASA EN SIERRA ALTA, RINCON DE LA CIMA.","$26,000,000",610 m²,Rincón de la Montaña
Venta,"VENTA DE CASA EN SIERRA ALTA, RINCON DE LA VIRGEN.","$23,000,000",601 m²,Sin Nombre de Col 54
Venta,VENTA DE CASA EN SIERRA ALTA 9o SECTOR,"$27,000,000",777 m²,Sin Nombre de Col 54
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,RESIDENCIA VENTA THESSALIA,"$6,250,000",160 m²,Pedregal La Silla
Venta,CASA EN VENTA SORIA por valle del vergel y carolco CARRETERA NACIONAL,"$11,900,000",347 m²,Colinas de Valle Verde
Venta,CASA EN VENTA EN ESCOBEDO NL ZONA COL RIVERA DE GIRASOLES / REMODELADA Y AMPLIADA /,"$1,790,000",90 m²,Riveras de Girasoles
Venta,Venta de Casa Nueva en Cumbres,"$5,526,000",153 m²,N.L.
Venta,PP VENTA DE CASA EN LINDA VISTA GUADALUPE,"$5,000,000",250 m²,Linda Vista
Venta,S VENTA DE DEPARTAMENTO EN CUMBRES MTY,"$3,391,669",95 m²,Los Cedros
Venta,LI VENTA DE CASA EN METROPLEX  APODACA,"$1,300,000",85 m²,Metroplex II
Venta,LI VENTA DE CASA EN MITRAS PONIENTE GARCIA,"$1,750,000",170 m²,Mitras Poniente
Venta,AS VENTA DE CASA NUEVA EN BOSQUES DE SAN JOSE,"$4,290,000",200 m²,Bosques de San José
Venta,AS VENTA DE CASA EN CONTRY LA SILLA EN GUADALUPE,"$8,900,000",391 m²,La Silla
Venta,RZ VENTA DE CASA EN COLINAS DE SAN JERONIMO,"$8,500,000",336 m²,Monterrey
Venta,IP VENTA DE CASAS NUEVAS EN JUAREZ,"$711,000",98 m²,N.L.
Venta,PS VENTA DE CASA EN VALLE DE SANTA CECILIA,"$4,500,000",360 m²,Valle de Santa Cecilia
Venta,AO VENTA DE CASA EN COLONIA SOMBRILLAS,"$1,300,000",80 m²,N.L.
Venta,C VENTA DE CASA EN JUAREZ LIMITE GUADALUPE,"$890,000",90 m²,San Miguelito 1er Sector
Venta,IP VENTA DE CASA NUEVA EN JUAREZ,"$1,100,000",98 m²,N.L.
Venta,IM VENTA DE CASA EN BOSQUENCINOS,"$13,000,000",586 m²,Bosquencinos
Venta,VENTA DE CASA NUEVA EN ESCOBEDO,"$2,060,000",105 m²,Monte Horeb
Venta,LI VENTA DE CASA EN EL CENTRO DE ESCOBEDO,"$1,930,000",105 m²,Sin Nombre de Col 10
Venta,LZ VENTA DE CASA EN NUEVO LAS PUENTES,"$950,000",90 m²,Cd Apodaca
Venta,RZ VENTA DE DEPARTAMENTO EN TORRE BALZAC MONTERREY,"$4,100,000",63 m²,Santa María
Venta,RZ VENTA DE DEPARTAMENTO EN TORRE BALZAC TORRE 2,"$7,500,000",121 m²,Santa María
Venta,F VENTA DE CASA EN 21 DE ENERO EN GUADALUPE,"$1,350,000",160 m²,Veintiuno de Enero
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,Casa en VENTA Balcones de Santo Domingo,"$1,890,000",90 m²,Balcones de Santo Domingo
Venta,CASA EN SAN  NICOLAS,"$2,500,000",,Centro
Venta,Casa en Venta en el Centro de Monterrey,"$2,100,000",179 m²,Centro
Venta,LM VENTA DE CASA EN FUTURO NOGALAR,"$3,000,000",120 m²,Futuro Nogalar
Venta,RZ VENTA DE DEPARTAMENTO EN RUIZ CORTINEZ MONTERRE,"$3,305,463",68 m²,Mitras Nte.
Venta,RZ VENTA DE DEPARTAMENTO EN TORRE BALZAC MTY,"$5,200,000",86 m²,Santa María
Venta,RZ VENTA DE DEPARTAMENTO EN HUASTECA,"$4,921,648",91 m²,Santa Catarina
Venta,RZ VENTA DE DEPARTAMENTO EN BOSQUES DE LA HUASTECA,"$5,929,213",120 m²,Santa Catarina
Venta,VL VENTA DE CASA EN PEDREGAL DE ESCOBEDO,"$2,800,000",117 m²,Nuevo Escobedo
Venta,JF VENTA DE CASA EN INDEPENDIENTES GUADALUPE,"$950,000",105 m²,Los Independientes
Venta,PP VENTA DE CASA EN RESIDENCIAL ASTURIAS APODACA,"$1,690,000",98 m²,N.L.
Venta,R VENTA DE CASA EN PUNTA ALTA GARCIA 2 NIVELES,"$741,900",98 m²,Altavilla
Venta,RZ  VENTA DE DEPARTAMENTO EN MITRAS PONIENTE,"$2,531,000",44 m²,Mitras Nte.
Venta,LS VENTA DE CASA EN CUMBRES 5 SECTOR MONTERREY,"$5,600,000",170 m²,Cumbres Elite 7o. Sector
Venta,R VENTA DE CASA EN PUNTA ALTA GARCIA,"$553,500",98 m²,Altavilla
Venta,"Preventa de departamentos, Valle Oriente, Monterrey NL, de 3 recámaras","$4,488,279",75 m²,Balcones de Alta Vista
Venta,"Preventa de departamentos, Valle Oriente, Monterrey NL, de 2 recámaras","$3,893,112",65 m²,Burócratas Municipales
Venta,DEPARTAMENTO EN PREVENTA ZONA CUMBRES,"$2,795,000",,Lincoln Unidad Residencial
Venta,CASA EN VENTA PUERTA HIERRO,"$3,880,000",150 m²,Monterrey
Venta,Departamento Huasteca Living,"$2,849,000",,Pedregal de la Huasteca
Venta,"Preventa de departamentos, Valle Oriente, Monterrey NL, desde 1 recámara","$2,857,233",43 m²,Burócratas Municipales
Venta,"Departamento en venta Lomas de San Martín Pesquería, Nuevo Leon.","$370,000",70 m²,Lomas de San Martín
Venta,CASA EN VENTA RINCON DE LA SIERRA- GUADALUPE,"$3,800,000",500 m²,Rincón de La Sierra
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,Casa en venta Valle de Lincoln 2 sector Garcia,"$700,000",119 m²,Valle de Lincoln
Venta,CASA EN VENTA LAS LOMAS SECTOR BOSQUES GARCIA,"$2,450,000",135 m²,Las Lomas Sector Bosques
Venta,CASA EN VENTA RESIDENCIAL CHIPINQUE 3ER SECTOR SAN PEDRO,"$21,500,000",340 m²,Residencial Chipinque 3ER Sector
Venta,CASA EN VENTA REAL DE SANTA CATARINA,"$2,000,000",90 m²,Real de Santa Catarina
Venta,CASA EN VENTA A ESTRENAR CARRETERA NACIONAL,"$5,650,000",158 m²,Monterrey
Venta,"Departamento en San Nicolás, excelente zona, alta plusvalía","$3,200,000",,Sin Nombre de Col 22
Venta,QUINTA EN VENTA CARRETERA NACIONAL,"$4,200,000",3800 m²,Canoas
Venta,"VENTA DEPARTAMENTO EN EL CENTRO AL NORTE DE LA CIUDAD DE MONTERREY, NUEVO LEON.","$2,300,000",41 m²,Regina
Venta,"VENTA DEPARTAMENTO CENTRO MONTERREY, NUEVO LEON","$2,300,000",41 m²,Regina
Venta,Departamento en Venta Monterrey Centro,"$2,539,155",50 m²,Independencia
Venta,"Casa en venta cerca de citadel en Rincon de los Angeles, San Nicolas, N.L.","$3,400,000",105 m²,Palmas Diamante
Venta,"Casa en venta en Rodrigo de Triana, Misión de Fundadores","$3,490,000",216 m²,Jardínes de San Andrés
Venta,"Casa en Venta Col. Cuauhtémoc, San Nicolás de los Garza","$4,500,000",345 m²,Cuauhtémoc
Venta,"CASA VENTA DREAM LAGOONS,  APODACA NUEVO LEÓN","$3,500,000",160 m²,Apodaca Centro
Venta,Casa en Venta en Colinas del Valle.,"$7,900,000",167 m²,Colinas del Valle
Venta,Casa en VENTA a estrenar priv Altares zona carr nacional Monterrey,"$5,990,000",207 m²,Los Cavazos
Venta,Casa en PREVENTA NUEVA zona contry cerca del cerro de la silla,"$11,105,000",289 m²,Contry
Venta,Departamento en pre venta cerca de macroplaza Monterrey,"$5,000,000",,Centro
Venta,casa en VENTA priv castaños del vergel zona carr nacional Monterrey,"$7,990,000",254 m²,Sin Nombre de Col 51
Venta,Casa en venta Priv amorada zona Carr nacional Santaigo Monterrey,"$6,750,000",250 m²,Los Rodríguez
Venta,Casa en PREVENTA NUEVA cerca de Palacio de Hierro,"$29,700,000",400 m²,Jerónimo Siller
Venta,"Casa en Venta en Altares Residencial Totalmente Nueva. A Estrenar,Tu Hogar Ideal","$4,750,000",200 m²,Condado de Asturias
Venta,"Casa en Venta en Altares Residencial en los Cavazos, Santiago Nuevo León.","$4,890,000",200 m²,Condado de Asturias
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,CASA EN VENTA EN HACIENDAS DE ESCOBEDO FRENTE A PARQUE EN ESQUINA Y DE 1 NIVEL,"$980,000",90 m²,Hacienda de Escobedo
Venta,Casa en Venta Col Encomienda Escobedo NL,"$5,890,000",136 m²,N.L.
Venta,Casa en venta en Carretera Nacional,"$4,200,000",114 m²,Paseo Del Vergel
Venta,"Casa en Venta en Dream Lagoons Apodaca, Nuevo León.","$5,300,000",184 m²,Cd Apodaca
Venta,"Casa en Venta en Paseos del Roble, Ciénega de Flores","$620,000",90 m²,Paseos del Roble
Venta,Departamento en Venta en Valle Poniente Torre Las Huastecas en Santa Catarina,"$5,500,000",,Ventanas a la Huasteca
Venta,"Casa en venta fraccionamiento Santoral II, Zona Dominio Cumbres, Nuevo","$4,200,000",152 m²,N.L.
Venta,Casa en Venta en Bosques de las cumbres Monterrey N.L,"$7,600,000",170 m²,Bosques de Las Cumbres
Venta,Casa en venta en Castaños del Vergel Carretera Nacional,"$7,890,000",254 m²,Sin Nombre de Col 51
Venta,"Departamento Nuevo en Venta Carretera nacional, Zona la rioja","$4,300,000",,Monterrey
Venta,Casa en Venta a Estrenar en  Castaños el Vergel Carretera Nacional.,"$7,690,000",250 m²,Sin Nombre de Col 51
Venta,"Departamento en Venta a estrenar en Nave 01, Apodaca Nuevo León","$2,600,000",,Cd Apodaca
Venta,"CASA EN VENTA EN CASTAÑOS DEL VERGEL  SANTIAGO NUEVO LEÓN,","$8,400,000",278 m²,Granja Postal
Venta,"Casa en Venta en Castaños del Vergel, Carretera Nacional","$7,990,000",251 m²,Sin Nombre de Col 51
Venta,Casa en venta en Cumbres 6to Sector,"$7,750,000",220 m²,Bosques de Las Cumbres
Venta,Terreno con Construcción en obra negra en Los Portales Zuazua N.L. 375m2 de terr,"$1,400,000",375 m²,Valle de Zuazua
Venta,CASA NUEVA A ESTRENAR EN AMORADA CARRETERA NACIONAL,"$6,800,000",250 m²,Los Rodríguez
Venta,"Casa en venta Valle las Palmas Apodaca,   Estancias Montreal","$2,100,000",90 m²,Cd Apodaca
Venta,"Casa Nueva en Venta  en Cumbres  Santiago, Carretera Nacional","$3,980,000",204 m²,Santa Monica
Venta,"Departamento en venta en Amo Living, Monterrey","$2,700,000",,Mitras Centro
Venta,Casa en Venta  Centro de Apodaca Nuevo León,"$3,300,000",188 m²,Apodaca Centro
Venta,"Casa en Venta en Anáhuac la Pérgola, Escobedo N.L.","$4,700,000",149 m²,N.L.
Venta,Casa en Venta en Vivenza frente a parque,"$4,150,000",136 m²,Vivenza
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,IP VENTA DE CASA NUEVA EN SAN ROQUE,"$660,000",90 m²,Valle Sur
Venta,"CARRETERA NACIONAL CASA EN VENTA DE LUJO, CAROLCO CLUB RESIDENCIAL 3ER SECTOR.","$19,800,000",700 m²,Monterrey
Venta,Casa en Venta Col INFONAVIT LA JOYA Guadalupe Nuevo Leon,"$1,785,000",108 m²,Infonavit La Joya
Venta,"Venta de Departamento Céntrica, Centro Monterrey.","$2,350,000",,Del Nte.
Venta,Casa en venta en Escobedo Arboledas de Escobedo,"$1,200,000",90 m²,Arboledas de Escobedo 1er Sector
Venta,Casa en Venta en Mítica Santiago Nuevo León,"$7,800,000",206 m²,El Barro
Venta,"Casa en Venta Fraccionamiento Cerradas de Bugambilias, Guadalupe N.L.","$2,250,000",109 m²,Cerradas de Bugambilias
Venta,Casa en Venta Residencial Santa Rosa Guadalupe Nuevo León,"$2,180,000",124 m²,Rincón de Guadalupe
Venta,Venta de Quinta por entrada Cola de Caballo a 5 minutos de Carretera Nacional,,616 m²,Santiago
Venta,"CASA EN VENTA EN DREAM LAGOONS, APODACA NUEVO LEÓN","$3,500,000",117 m²,Dream Lagoons
Venta,"PRO5392 Casas en Venta, Las Torres en Monterrey","$6,800,000",300 m²,Las Torres
Venta,"PRO5390 Casas en Venta, Del Paseo Residencial en Monterrey","$7,850,000",271 m²,Del Paseo
Venta,"PRO5388 Casas en Venta, Las Misiones en Santiago","$15,950,000",1223 m²,Monterrey
Venta,"PRO5369 Casas en Venta, Colinas de Anahuac en General Escobedo","$1,600,000",126 m²,Balcones de Anáhuac
Venta,"PRO5354 Casas en Venta, San Rafael en Guadalupe","$1,900,000",136 m²,San Rafael Arcangel
Venta,"PRO5406 Casas en Venta, Contry la Silla en Guadalupe","$9,200,000",300 m²,Contry La Silla 8o Sector
Venta,"PRO5391 Casas en Venta, Contry la Silla en Guadalupe","$6,490,000",300 m²,Sin Nombre de Col 59
Venta,"PRO5352 Casas en Venta, Thessalia en Monterrey","$5,780,000",160 m²,Pedregal La Silla
Venta,Departamento en Venta tipo Pethouse Zona Contry Monterrey,"$16,000,000",,Contry San Juanito
Venta,Departamento en VENTA frente arena monterrey,"$3,697,000",,Centro
Venta,"Casa en PREVENTA, zona carretera nacional, cerca de Esfera Monterrey","$20,500,000",595 m²,Monterrey
Venta,"Casa en Venta zona Carr Nacional, La Joya  priv Magnolia Monterrey","$21,500,000",424 m²,Sin Nombre de Col 51
Venta,Casa en Venta Col Alberta Escamilla Apodaca NL,"$2,500,000",144 m²,Alberta Escamilla
Venta,"Departamentos en Preventa en Vía Cuatro Seis, Monterrey, Nuevo León","$1,980,000",50-90 m²,"Guadalupe, Miguel Alemán 4450, Guadalupe, Nuevo León, México."
Venta,"Departamentos en Venta en ARIA en Monterrey, Nuevo León","$1,928,863",38-76 m²,"Centro, Calzada Madero, Esq. con Emilio Carranza, Centro, 64000 Monterrey, N.L"
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila"
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah."
Venta,"Casa en Venta en el Alamo, Santiago, Nuevo León","$4,990,000",300 m²,Santiago
Venta,CASA DE 3 RECAMARAS EN VENTA ARBOLADA CANCUN,"$3,500,000",110 m²,N.L.
Venta,AO VENTA DE CASA EN ESPACIO CUMBRES,"$3,600,000",151 m²,Cima de Las Cumbres
Venta,CASA EN VENTA COL VILLAS DE ALCALA CIENEGA DE FLORES NL,"$550,000",136 m²,Villas de Alcalá
Venta,Casa en Venta Col Mitras Centro Monterrey Nuevo Leon,"$18,500,000",1125 m²,Mitras Centro
Venta,Departamentos en Venta a ESTRENAR Col Brisas Monterrey Nuevo Leon,"$3,261,195",1 m²,Las Brisas
Venta,Casa en VENTA Lista para Habitar Col Sienna Residencial Monterrey Nuevo Leon,"$10,250,000",305 m²,Col. El Uro
Venta,Venta de Casa Col Villas del Arco 2do Sec El Carmen NL,"$470,000",52 m²,N.L.
Venta,Casa en Venta Col Vistas del Rio Villa Juarez Nuevo Leon,"$390,000",90 m²,Vistas del Rio
Venta,Casa en VENTA Col Castanos del vergel Monterrey Nuevo Leon,"$7,690,000",251 m²,Sin Nombre de Col 51
Venta,Casa en Venta Col Amura Residencial Monterrey NL,"$5,300,000",370 m²,La Lágrima
Venta,CASA EN VENTA COL REAL DEL SOL 1 SECTOR CIENEGA DE FLORES NL,"$460,000",90 m²,Real del Sol
Venta,Casa VENTA Col PRIVADA COLONIAL LINDA VISTA GPE NUEVO LEON,"$5,200,000",218 m²,Linda Vista
Venta,CASA EN VENTA CUMBRES SAN AGUSTIN 1ER SECTOR MONTERREY NL,"$1,980,000",107 m²,Cumbres San Agustín
Venta,CASA EN VENTA COL VALLE DE SANTA ELENA ZUAZUA NL,"$560,000",58 m²,Valle de Santa Elena
Venta,QUINTA EN VENTA VILLAS CAMPESTRES CIENEGA DE FLORES NL,"$2,800,000",1700 m²,Villas Campestres
Venta,VENTA DE DEPARTAMENTO REAL DEL SOL 2DO SECTOR CIENEGA DE FLORES NL,"$320,000",63 m²,Real del Sol
Venta,CASA EN PREVENTA Col CUMBRES ELITE PREMIER SECTOR PIRINEOS MONTERREY NUEVO LEON,"$4,495,000",146 m²,"Cumbres Elite, Sector Villas"
Venta,CASA EN VENTA EN DOMINIO CUMBRES LA MONTANA RESIDENCIAL GARCIA NL,"$3,500,000",152 m²,Dominio Cumbres
Venta,Casa en Venta Col Bellavista Cadereyta Nuevo Leon,"$350,000",90 m²,N.L.
Venta,"Casas en Venta Privada los Ángeles, Miguel Alemán, Guadalupe, Nuevo León.","$2,100,000",1 m²,Linda Vista
Venta,DEPTO  EN VENTA EN TULE 2 REC EQUIPADO Y SEMI AMUEBLADO 5 400 000 MILLONES,"$5,400,000",126 m²,Santa Catarina
Venta,Casa en Venta Fracc Carolco x el Uro,"$10,000,000",592 m²,Monterrey
