compra_renta,tipo,precio,superficie,municipio,recamaras,banios,publicado,sitio
Venta,YG VENTA DE CASA EN ESQUINA EN LOS PARQUES,"$720,000",110 m²,Parques Diamante,2,1
Venta,LI VENTA DE CASA EN JARDINES DEL PASEO MONTERREY,"$8,000,000",245 m²,Colonia Miguel Hidalgo,4,4+
Venta,AL VENTA DE CASA EN ARROYO SECO,"$10,000,000",322 m²,Santa Catarina,6+,4+
Venta,IP VENTA DE CASA NUEVA EN SANTA ROSA,"$1,034,960",106 m²,Cd Apodaca,2,1
Venta,"CASA EN VENTA LA FAMA, SANTA CATARINA","$1,700,000",160 m²,Fama II,2,2
Venta,"Casa en Venta en Altares Residencial Totalmente Nueva. A Estrenar,Tu Hogar Ideal","$4,750,000",200 m²,Condado de Asturias,3,3
Venta,Casa en Venta Col. Residencial San Nicolás!,"$2,200,000",105 m²,San Nicolas,5,2
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,"CASA EN VENTA EN NUEVA CADEREYTA , CADEREYTA JIMENEZ,NUEVO LEÓN","$950,000",316 m²,Nueva Cadereyta,3,1
Venta,Casa - Los Rodriguez,"$4,750,000",200 m²,Condado de Asturias,3,3
Venta,RZ VENTA DE CASA EN PUNTA LA BOCA,"$11,000,000",315 m²,Boca Palma,3,4+
Venta,Casa en venta Priv amorada zona Carr nacional Santaigo Monterrey,"$6,750,000",250 m²,Los Rodríguez,3,3
Venta,"Casa en Venta en Altares Residencial en los Cavazos, Santiago Nuevo León.","$4,890,000",200 m²,Condado de Asturias,3,3
Venta,"PRO5385 Casas en Venta, Amorada en Santiago","$7,050,000",289 m²,Los Rodríguez,3,4+
Venta,"PRO5382 Casas en Venta, Residencial San Agustin en San Pedro Garza Garcia","$14,200,000",272 m²,Residencial San Agustín 1er Sector,3,3
Venta,"Casa en Venta zona Carr Nacional, La Joya  priv Magnolia Monterrey","$21,500,000",424 m²,Sin Nombre de Col 51,6+,4+
Venta,"Casa en PREVENTA, zona carretera nacional, cerca de Esfera Monterrey","$20,500,000",595 m²,Monterrey,4,4+
Venta,CASA  EN VENTA ZONA CUMBRES / MITRAS MONTERREY,"$1,950,000",68 m²,Valle de Infonavit,2,1
Venta,VENTA de CASA Nueva 4 Recamaras en Sierra Alta Carretera Nacional Monterrey NL,"$23,500,000",645 m²,Rincon del Valle Alto,4,4+
Venta,VENTA de CASA en CAROLCO Carretera Nacional MONTERREY NUEVO LEON,"$7,700,000",284 m²,La Bola,3,4+
Venta,VENTA de CASA en LAGOS del VERGEL Carretera Nacional Monterrey NL,"$15,500,000",303 m²,Lagos del Vergel,3,4+
Venta,VENTA de CASA en BARRIO TAMPIQUITO SAN PEDRO GARZA GARCIA NL,"$7,300,000",110 m²,Zona Tampiquito,3,2
Venta,Casa con Alberca en venta en San Pedro Garza García,"$10,400,000",220 m²,Santa Fe,3,3
Venta,"Casa en Venta en Vistalta, Monterrey","$8,490,000",175 m²,Predio Creplan,3,4+
Venta,"Increíble casa en venta en Palo Blanco, S.P.G.G.","$9,100,000",146 m²,Palo Blanco,3,3
Venta,"Casa Nueva en Esquina en Venta - Aires del Vergel, Monterrey","$8,750,000",264 m²,Sin Nombre de Col 51,3,3
Venta,"Casa en Venta - Carolco, Monterrey - Muy Negociable","$13,850,000",383 m²,Monterrey,4,4+
Venta,CASA EN VENTA APODACA TRIANA,"$1,650,000",163 m²,Triana,2,2
Venta,"Casa en venta en Espacio Cumbres, Mty","$3,600,000",150 m²,Cima de Las Cumbres,3,2
Venta,"Casa en Venta en excelente ubicación Col. Vista Hermosa, Monterrey, N.L.","$11,800,000",613 m²,Vista Hermosa,4,4+
Venta,RESIDENCIAL PRIVADA LAS PLAZAS (Guadalupe NL.  av. camino las escobas),"$1,985,000",105 m²,N.L.,3,2
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,Casa en Venta en Colinas del Huajuco,"$4,520,000",292 m²,Portal del Huajuco,3,2
Venta,"Casa en Esquina en Venta , Mitras Poniente, Garcia","$2,500,000",136 m²,N.L.,3,3
Venta,CASA VENTA EN ALTARES RESIDENCIAL EN SANTIAGO CERCA DE LOS CAVAZOS,"$4,750,000",202 m²,Santiago,3,4+
Venta,MURIEL RESIDENCIAL  (Escobedo NL av acueducto),"$1,848,000",105 m²,Quinto Centenario,3,2
Venta,VALLE CONDESA SECTOR BRITANIA (Juarez NL),"$1,200,000",100 m²,N.L.,3,1
Venta,MISION DE LOS ANGELES (Apodaca),"$2,400,000",105 m²,N.L.,3,2
Venta,LADERAS DE LA SILLA (Juarez Nuevo Leon),"$800,000",100 m²,Fraccionamiento Arcadia,2,1
Venta,CASA VENTA EN LA JOYA  SECTOR MAGNOLIA EN CARRETERA NACIONAL MONTERREY,"$14,300,000",468 m²,La Joya Privada Residencial,4,4+
Venta,CASA VENTA CAROLCO  CARRETERA NACIONAL EN MONTERREY NUEVO LEON,"$12,980,000",330 m²,La Bola,4,4+
Venta,CASA VENTA PUNTA LA BOCA EN SANTIAGO NUEVO LEON.,"$11,950,000",315 m²,Boca Palma,3,4+
Venta,CASA VENTA EN BUENOS AIRES EN MONTERREY  ESQUINA CON REVOLUCION Y CHAPULTEPEC,"$3,050,000",218 m²,Buenos Aires,3,2
Venta,CASA VENTA LA JOYA EN CARRETERA NACIONAL EN MONTERREY,"$10,300,000",290 m²,La Joya Privada Residencial,3,4+
Venta,RINCON DE SAN GERARDO EL BARRO EN MONTERREY,"$5,650,000",158 m²,Monterrey,6+,4+
Venta,CASA VENTA CASTANOS DEL VERGEL CARRETERA NACIONAL MONTERREY,"$7,890,000",254 m²,Sin Nombre de Col 51,3,4+
Venta,CASA VENTA CASTANOS DEL VERGEL CARRETERA NACIONAL EN MONTERREY CERCA DEL URO,"$7,790,000",251 m²,Sin Nombre de Col 51,3,4+
Venta,CASA VENTA COLINAS SAN JERONIMO EN MONTERREY CERCA  PUERTA SOL,"$5,500,000",133 m²,Colinas de San Jerónimo 11O. Sector,3,2
Venta,CASA VENTA CASTANOS DEL VERGEL  CARRETERA NACIONAL EN MONTERREY CERCA URO,"$8,190,000",251 m²,Sin Nombre de Col 51,3,4+
Venta,CASA EN VENTA,"$1,600,000",100 m²,Barrio San Pedro,3,1
Venta,Casa en Venta Cumbres 5to sector,"$5,500,000",220 m²,Cumbres 5o. Sector Secc a,3,3
Venta,Te Ayudamos a Traspasar tu casa,"$300,000",100 m²,Joaquín Garza y Garza,2,1
Venta,"Casa en venta Fraccionamiento Bosque de Agua, Apodaca N.L.","$2,950,000",117 m²,Cd Apodaca,3,2
Venta,"Casa en Venta Col. Valle Hermoso, Guadalupe N.L.","$2,100,000",180 m²,Valle Hermoso 2o Sector,4,3
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,"CARRETERA NACIONAL, CASA EN PREVENTA, EN ALTARES RESIDENCIAL, SANTIAGO, N.L.","$5,990,000",211 m²,Condado de Asturias,3,3
Venta,"Casa en Venta en La Joya, Monterrey","$21,500,000",424 m²,Sin Nombre de Col 51,4,4+
Venta,CASA EN VENTA SORIA por valle del vergel y carolco CARRETERA NACIONAL,"$11,900,000",347 m²,Colinas de Valle Verde,4,4+
Venta,"CASA EN VENTA  FRACC. LAS ESTANCIAS, SALAMANCA, GTO","$1,600,000",200 m²,Las Estancias,3,1
Venta,CASA EN VENTA CUMBRES 3er SECTOR MONTERREY,"$9,600,000",434 m²,Monterrey,3,4+
Venta,CASA EN VENTA cerca de eloy cavazos TIERRA PROPIA GUADALUPE,"$790,000",126 m²,Tierra Propia 1er Sector,5,2
Venta,CASA EN VENTA LAS LOMAS SECTOR BOSQUES GARCIA,"$2,450,000",135 m²,Las Lomas Sector Bosques,3,2
Venta,CASA EN VENTA VALLE DE CHIPINQUE SAN PEDRO,"$31,500,000",437 m²,Valle de Chipinque,3,4+
Venta,CASA EN VENTA VALLE DE CUMBRES primer sector GARCIA,"$2,450,000",119 m²,Valle de Cumbres,3,3
Venta,CASA EN VENTA por provenza y dominio CUMBRES LA RIOJA GARCIA,"$2,600,000",134 m²,N.L.,3,3
Venta,CASA DE 3 RECAMARAS EN VENTA ARBOLADA CANCUN,"$3,500,000",110 m²,N.L.,3,2
Venta,CASA EN VENTA EN APODACA CENTRO,"$9,500,000",,Apodaca Centro,6+,4+
Venta,VENTA de CASA en SIERRA VISTA RESIDENCIAL Juarez Nuevo Leon,"$1,650,000",119 m²,Sierra Vista,3,2
Venta,"Casa en Venta Porto Cumbres, Venecia","$4,495,000",152 m²,Dominio Cumbres,3,4+
Venta,CASA EN VENTA por valle oriente RESIDENCIAL SAN AGUSTIN SAN PEDRO,"$8,995,000",305 m²,Residencial San Agustín 1er Sector,4,2
Venta,CASA EN VENTA por valle oriente LADERAS DEL MIRADOR MONTERREY,"$2,950,000",204 m²,Laderas del Mirador (Fomerrey 21),6+,2
Venta,"Casa sola en venta en Las Puentes Sector 6, San Nicolás de los Garza, Nuevo León","$2,450,000",120 m²,Las Puentes 6to Sector,3,1
Venta,"Casa sola en venta en Cerradas de Anáhuac, General Escobedo, Nuevo León","$3,400,000",120 m²,Cerrada de Anáhuac Residencial,3,3
Venta,"CASA EN VENTA COLINAS DE SAN JERONIMO, MONTERREY, N.L.","$10,500,000",472 m²,Colinas de San Jerónimo 8o. Sector,5,4+
Venta,Venta Casa 3 Recamaras en Privada con Alberca Carretera Nacional Monterrey Nuevo Leon,"$10,300,000",280 m²,La Joya Privada Residencial,3,4+
Venta,Casa de 2 plantas 3 recamaras y alberca en La Joya Privada Residencial,"$12,500,000",459 m²,La Joya Privada Residencial,3,4+
Venta,VENTA Casa 3 recamaras jardin alberca Privada Carretera Nacional Monterrey N L Monterrey NL,"$14,300,000",462 m²,Sin Nombre de Col 51,3,4+
Venta,"Venta Casa 4 Recámaras 1 en Planta Baja Jardín Carolco Monterrey, N L  / Sale House 4 B...","$12,980,000",330 m²,La Bola,4,4+
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,CASA EN VENTA EN SAN PEDRO GARZA GARCIA NL ZONA COL TAMPIQUITO /  FACTIBILIDAD CAMBIO USO DE SUELO /,"$12,500,000",246 m²,Tampiquito,6+,4+
Venta,CASA VENTA  ZONA CONTRY MONTERREY N L,"$4,900,000",168 m²,Villa Las Fuentes,3,2
Venta,HERMOSA CASA EN SAN NICOLAS,"$3,650,000",250 m²,Casa Bella 1er Sector,3,4+
Venta,Casa Carretera Nacional Privada de 4 recámaras 1 en Planta Baja Jardín / House Private ...,"$13,000,000",466 m²,Sin Nombre de Col 51,3,4+
Venta,"PRO5409 Casas en Venta, Valle Sector Oriente en San Pedro Garza Garcia","$12,000,000",365 m²,Valle Oriente,4,4+
Venta,"PRO5416 Casas en Venta, Vivenza en San Nicolas de los Garza","$4,100,000",119 m²,Alcatraces Residencial,3,2
Venta,Casa en Venta San Isidro,"$2,900,000",130 m²,San Isidro,4,2
Venta,Casa en Venta Dream Lagoons,"$2,450,000",112 m²,Dream Lagoons,3,3
Venta,Casa en venta Cumbres Mediterraneo,"$8,200,000",176 m²,Cumbres Mediterráneo,3,3
Venta,VENTA de CASA de 4 Recamaras en Fracc CEREZOS Residencial Carretera Nacional Monterrey NL,"$9,300,000",375 m²,Sin Nombre de Col 51,4,4+
Venta,Venta Casa Crystal Lagoons,"$3,450,000",180 m²,Cd Apodaca,3,2
Venta,Venta Casa y Terreno Lomas del Poniente,"$3,950,000",255 m²,Lomas del Poniente,4,2
Venta,Venta Casa  Privada Antigua Huinalá,"$2,690,000",151 m²,Col. Ventura de Asis II,4,2
Venta,Venta de Casa/Quinta en Portal del Norte,"$4,790,000",800 m²,Portal del Norte,3,4+
Venta,Venta  Casa con Alberca en Portal del Norte,"$4,950,000",583 m²,Portal del Norte,3,4+
Venta,"Venta Casa en Los Faisanes, Sector El Dorado","$2,150,000",105 m²,Los Faisanes Sector El Dorado,3,2
Venta,RESIDENCIAL EN VENTA EN VALLE DORADO SANTIAGO NL,"$9,200,000",998 m²,Los Maleaños,3,4+
Venta,CASA EN VENTA EN CONTRY SOL GUADALUPE NL,"$9,000,000",283 m²,Contry Sol,3,4+
Venta,RESIDENCIA VENTA THESSALIA,"$6,250,000",160 m²,Pedregal La Silla,3,4+
Venta,CASA VENTA CUMBRES,"$7,500,000",238 m²,Paseo de Cumbres 3ER Sector,5,4+
Venta,VENTA de CASA en COLINAS DE SAN JERONIMO 6to Sector MONTERREY Nuevo Leon,"$6,400,000",231 m²,Colinas de San Jerónimo,3,2
Venta,HERMOSA CASA EN VENTA - MONTERREY,"$150,000,000",3100 m²,Veredalta,3,4+
Venta,"LA HERRADURA, MONTERREY CASA EN VENTA DE LUJO 4 RECAMARAS Y ALBERCA","$22,900,000",621 m²,Sin Nombre de Col 51,4,4+
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,CASA EN VENTA EN MONTERREY BARRIO ESTRELLA 3 NIVELES Y EQUIPADA,"$1,895,000",90 m²,Barrio Estrella,3,2
Venta,Casa Nueva Equipada Venta en Cumbres Élite Premier Everest Monterrey,"$7,250,000",167 m²,Monterrey,3,4+
Venta,Casa - Residencial Raúl Rangel Frías,"$2,300,000",90 m²,Valle de Las Mitras,2,2
Venta,"CASA EN VENTA 4 RECAMARAS UNA EN PLANTA BAJA CARRETERA NAC. (URO), MONTERREY,NL.","$13,470,000",466 m²,La Joya Privada Residencial,4,4+
Venta,"CASA EN VENTA ZONA TEC COL.ROMA , MONTERREY","$5,350,000",325 m²,Roma,3,2
Venta,"CARRETERA NACIONAL CASA EN VENTA PARA REMODELAR CLUB DE GOLF LA HERRADURA, MTY.","$13,500,000",600 m²,Sin Nombre de Col 51,3,3
Venta,"CARRETERA NAL. ALTARES RESIDENCIAL, CASA NUEVA EQUIPADA EN VENTA","$4,990,000",200 m²,Condado de Asturias,3,3
Venta,"LOMAS DEL VERGEL NUEVO SECTOR, CASA EN VENTA CON VISTAS ESPECTACULARES","$6,550,000",134 m²,Monterrey,3,4+
Venta,"CARRETERA NACIONAL, CASA EN PREVENTA, EN ALTARES RESIDENCIAL, SANTIAGO, N.L.","$5,990,000",211 m²,Condado de Asturias,3,3
Venta,"CARRETERA NAL CASA EN VENTA CON VISTAS 4 RECAMARAS, EL URO LADERAS DE ABEDUL MTY","$9,500,000",276 m²,Monterrey,4,4+
Venta,CARRETERA NACIONAL CASA EN RENTA O VENTA RESIDENCIAL CLUB DE GOLF LA HERRADURA.,"$17,290,000",620 m²,Sin Nombre de Col 51,3,3
Venta,"LA HERRADURA, CARRETERA NACIONAL,  CASA EN VENTA ECOLOGICA DE UN PISO JARDIN.","$16,900,000",520 m²,Sin Nombre de Col 51,2,2
Venta,"PROMO DE BUEN FIN......CARRETERA NACIONAL, CASA EN VENTA EN ESQUINA","$6,290,000",211 m²,Condado de Asturias,3,3
Venta,"CARRETERA NACIONAL, EL BARRO, FRACC. FRACC. SAN GERARDO,","$5,890,000",206 m²,El Barro,3,3
Venta,"CARRETERA NACIONAL CASA EN VENTA CASTAÑOS DEL VERGEL, MONTERREY, NL.","$10,250,000",251 m²,Sin Nombre de Col 51,3,4+
Venta,"CARRETERA NACIONAL CASA EN VENTA CLUB DE GOLF LA HERRADURA,  MONTERREY","$21,850,000",578 m²,Sin Nombre de Col 51,3,4+
Venta,"CASA EN VENTA RESIDENCIAL LANDANA, CARRETERA NACIONAL, MONTERREY","$8,500,000",300 m²,Monterrey,3,2
Venta,CARRETERA NACIONAL CASA EN VENTA EQUIPADA RESIDENCIAL DE LA SIERRA MONTERREY,"$4,600,000",122 m²,Monterrey,3,2
Venta,"ZONA SUR CASA EN VENTA EN PRIVADAS DEL PASEO, MONTERREY, N.L.","$8,800,000",207 m²,Lomas del Paseo,3,2
Venta,CARRETERA NAL. EL URO CASA EN VENTA NUEVA  EQUIPADA. VISTAS Y  AMENIDADES,"$7,990,000",254 m²,Sin Nombre de Col 51,3,3
Venta,"CARRETERA NACIONAL CASA EN VENTA DE LUJO, CAROLCO CLUB RESIDENCIAL 3ER SECTOR.","$19,800,000",700 m²,Monterrey,4,4+
Venta,"PRO5439 Casas en Venta, Del Lago en San Nicolas de los Garza","$2,000,000",168 m²,Los Angeles 4to Sector,6+,
Venta,"PRO5448 Casas en Venta, Las Torres en Monterrey","$7,050,000",265 m²,Las Torres,3,4+
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,CASA EN VENTA SORIA por valle del vergel y carolco CARRETERA NACIONAL,"$11,900,000",347 m²,Colinas de Valle Verde,4,4+
Venta,CASA DE VENTA EN SOL RESIDENCIAL (JUÁREZ),"$1,870,000",105 m²,Paseo del Prado,3,2
Venta,Casa en VENTA con alberca y en esquina cumbres 2o sector Monterrey,"$14,500,000",767 m²,Cumbres 2º. Sector,4,4+
Venta,"PRO5462 Casas en Venta, Las Torres en Monterrey","$7,950,000",335 m²,Las Torres,3,4+
Venta,"PRO5454 Casas en Venta, Camino Real en Guadalupe","$2,100,000",133 m²,Camino Real,3,2
Venta,"PRO5470 Casas en Venta, Privadas de San Miguel en Guadalupe","$1,350,000",90 m²,N.L.,2,1
Venta,"PRO5446 Casas en Venta, Satelite Acueducto en Monterrey","$6,900,000",320 m²,Cd Satélite,4,4+
Venta,CASA EN VENTA EN MONTERREY NL ZONA CENTRO COL NUEVAS COLONIAS /A 30 MTS DE AV. VENUSTIANO CARRANZA /,"$1,700,000",94 m²,Nuevas Colonias,3,2
Venta,CASA EN VENTA EN APODACA NL ZONA VALLE DE SAN MIGUEL SECTOR II / PRIVADA / 3 NIVELES /,"$2,200,000",90 m²,Valle del Pedregal,3,3
Venta,CASA EN VENTA EN CIENEGA DE FLORES NL ZONA FRACC PORTAL DE LAS FLORES/PRIVADO/REMODELADA Y AMPLIADA/,"$700,000",108 m²,N.L.,2,2
Venta,CASA EN VENTA EN JUAREZ NL ZONA VALLE DEL VIRREY,"$700,000",72 m²,Valle del Virrey,3,1
Venta,CASA EN VENTA EN APODACA NL ZONA VENTURA DE SANTA ROSA,"$650,000",75 m²,Ventura de Santa Rosa,2,1
Venta,CASA EN VENTA EN GARCIA NL ZONA COL PARQUES DIAMANTE / PRIVADA /LIMITES DE MONTERREY Y GARCIA/,"$655,000",70 m²,Parques Diamante,2,1
Venta,CASA EN VENTA EN MONTERREY NL ZONA VILLAS DE SAN SEBASTIAN,"$625,000",90 m²,Villas de San Sebastian,2,1
Venta,CASA EN VENTA EN APODACA NL ZONA FRACC RESIDENCIAL CAPELLANIA / PRIVADA /,"$1,950,000",108 m²,Cd Apodaca,3,3
Venta,CASA EN VENTA EN SAN PEDRO GARZA GARCIA NL ZONA COL JESUS M GARZA /A 100 MTS DE LA UDEM/NEW PROYECTO,"$4,500,000",225 m²,Lázaro Garza Ayala,2,1
Venta,CASA EN VENTA EN MONTERREY NL ZONA COL REGINA / CASA ADECUADA COMO OFICINA /,"$5,750,000",264 m²,Regina,5,2
Venta,CASA EN VENTA EN APODACA NL ZONA COL METROPLEX / PRIMER SECTOR /,"$995,000",85 m²,Metroplex II,2,1
Venta,CASA EN VENTA EN ESCOBEDO NL ZONA COL RIVERA DE GIRASOLES / REMODELADA Y AMPLIADA /,"$1,790,000",90 m²,Riveras de Girasoles,2,1
Venta,CASA EN VENTA EN SAN PEDRO GARZA GARCIA NL ZONA COL TAMPIQUITO /  FACTIBILIDAD CAMBIO USO DE SUELO /,"$12,500,000",246 m²,Tampiquito,6+,4+
Venta,CASA EN VENTA EN JUAREZ NL ZONA SAN FRANCISCO / ESQUINA /,"$570,000",90 m²,N.L.,2,1
Venta,CASA EN VENTA EN MONTERREY NL ZONA COLINAS DE SAN JERONIMO / 3 NIVELES /,"$10,500,000",432 m²,Colinas de San Jerónimo 1o. Sector,3,3
Venta,CASA EN VENTA EN APODACA NL ZONA BOSQUES DE SAN MIGUEL / 1 PLANTA /,"$655,000",85 m²,Bosques de San Miguel,2,1
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,RZ CASA EN VENTA EN COLINAS DE SAN JERONIMO,"$15,000,000",421 m²,Colinas de San Jerónimo,5,4+
Venta,CASA EN VENTA por valle oriente LADERAS DEL MIRADOR MONTERREY,"$2,950,000",204 m²,Laderas del Mirador (Fomerrey 21),6+,2
Venta,EN VENTA PROPIEDAD EN MITRAS SUR PARA OFICINAS CASA DEPTOS ESTILO MODERNISTA MTY NL,"$11,000,000",503 m²,Mitras Sur,4,4+
Venta,CASA EN VENTA EN JUAREZ NL ZONA URBI VILLA DEL REAL,"$430,000",90 m²,Villa Juárez,2,1
Venta,VENTA CASA CENTRO DE GUADALUPE NUEVO LEON,"$2,050,000",165 m²,Centro de Guadalupe,3,2
Venta,VENTA CASA VILLAS LAS PUENTES 5 RECAMARAS,"$2,750,000",144 m²,Valle de las Puentes,5,3
Venta,Casa - Ciénega de Flores Centro,"$580,000",90 m²,Ejidal Emiliano Zapata,2,1
Venta,Casa - Laderas Residencial,"$7,690,000",251 m²,Sin Nombre de Col 51,3,3
Venta,Casa - Los Rodriguez,"$4,750,000",200 m²,Condado de Asturias,3,3
Venta,Casa - Fraccionamiento Sienna Residencial,"$7,790,000",251 m²,Sin Nombre de Col 51,3,3
Venta,VENTA de CASA en MIRADOR DE LA SILLA  GUADALUPE NUEVO LEON,"$2,980,000",105 m²,Guadalupe,3,2
Venta,Casa en venta el uro carretera nacional Monterrey,"$10,300,000",290 m²,Sin Nombre de Col 51,3,3
Venta,Casa en venta en Parques Diamante García NL muy cerca de Av Lincoln,"$1,000,000",105 m²,Parques Diamante,2,1
Venta,Casa en venta en Residencial Valle Azul Apodaca Nuevo León,"$1,500,000",126 m²,Valle Azul,3,1
Venta,Se Vende Casa de Una Planta en Santa Catarina Nuevo Leon,"$1,820,000",150 m²,Adolfo Lopez Mateos INFONAVIT,3,1
Venta,Casa en venta en Residencial Los Morales San Nicolás De Los Garza Nuevo León,"$3,800,000",113 m²,Tacuba,3,4+
Venta,"PRO5474 Casas en Venta, Contry en Monterrey","$11,350,766",258 m²,Contry,3,4+
Venta,"PRO5498 Casas en Venta, Las Brisas en Monterrey","$6,980,000",230 m²,Torrebrisas,3,3
Venta,"PRO5497 Casas en Venta, Escamilla en Guadalupe","$2,500,000",161 m²,Sin Nombre de Col 50,4,3
Venta,Casa en venta en la colonia Independencia Monterrey a 1 cuadra de la Basílica,"$1,700,000",108 m²,Independencia,2,2
Venta,Casa en VENTA Carolco 1er sector Carr Nacional Monterrey,"$13,500,000",290 m²,Monterrey,3,4+
Venta,CASA EN VENTA EN DEPORTIVO HUINALA APODACA NL,"$1,050,000",90 m²,Cd Apodaca,2,1
Venta,CASA EN VENTA EN CONTRY LA SILLA GUADALUPE NL,"$9,500,000",,Contry La Silla 1er Sector,4,4+
Venta,"Casas en Venta en Rincón de Foret en Saltillo, Coahuila","$2,409,799",203-256 m²,"Eulalio Gutiérrez Treviño, Bosques de Chinón 114, Rincón de Foret, 25085 Saltillo, Coah.",2-3,
Venta,"Casas en Venta en Residencial Las Misiones, Saltillo, Coahuila","$3,280,000",210-230 m²,"Sin Nombre de Col 18, Blvd. La Misión S/N, Sin Nombre de Col 18, 25070 Saltillo, Coahuila",3,
Venta,CASA DE VENTA EN SOL RESIDENCIAL (JUÁREZ),"$1,870,000",105 m²,Paseo del Prado,3,2
Venta,CASA EN VENTA MONTERREY CENTRO,"$2,100,000",138 m²,Centro,6+,
Venta,LZ VENTA DE CASA EN PASEO SANTA ROSA,"$1,060,000",90 m²,Paseo de Santa Rosa,2,1
Venta,CASA EN VENTA EN CIUDAD SATELITE MONTERREY,"$5,500,000",200 m²,Cd Satélite,3,3
Venta,Casa en VENTA con alberca y en esquina cumbres 2o sector Monterrey,"$14,500,000",767 m²,Cumbres 2º. Sector,4,4+
Venta,Casa en VENTA con alberca sierra alta  monterrey,"$37,000,000",1100 m²,Rincón de la Montaña,4,4+
Venta,Casa en VENTA carolco Carretera nacional Monterrey,"$12,980,000",330 m²,Monterrey,3,4+
Venta,Casa para INVERSIONISTA en San Pedro zona UDEM,"$7,500,000",285 m²,Santa Elena,5,4+
Venta,Casa en Venta en Bosques de Lindavista Sector Diamante,"$3,980,000",160 m²,San Nicolás de los Garza,4,4+
Venta,Casa en venta en Carretera Nacional,"$4,190,000",114 m²,Paseo Del Vergel,3,2
Venta,CASA EN VENTA  FRACCIONAMIENTO COLINAS DEL VALLE ZONA VALLE  ZONA CUMBRES MONTERREY N L,"$6,490,000",163 m²,Colinas del Valle,4,3
Venta,CASA EN VENTA CARRETERA NACIONAL LOS CRISTALES MONTERREY  N L,"$7,800,000",308 m²,Sin Nombre de Col 51,3,4+
Venta,CASA EN VENTA ZONA CUMBRES COL CUMBRES SAN ANGEL MONTERREY N L,"$4,690,000",180 m²,Paseo de Cumbres 1er Sector,4,3
Venta,CASA EN VENTA COL RINCON DE LA PRIMAVERA ZONA CONTRY MONTERREY N L,"$4,890,000",146 m²,Rincon De La Primavera,3,4+
Venta,CASA EN VENTA LOMAS DEL VERGEL CARRETERA NACIONAL MONTERREY N L,"$6,890,000",136 m²,Monterrey,3,4+
